rating,num_reviews,name,tags,directions,ingredients
,,Spirted Punch,"42 BELOW,autumn cocktails,christmas,Domaine de Canton,fall cocktails,fall drinks,Ginger Liqueur,Halloween,Halloween cocktails,Halloween punch,holiday punch,holiday punches,lemon,oolong tea,orange juice,party cocktails,party punch,Rittenhouse,rye,vanilla sugar,Vodka,Whiskey","Place sugar in punch bowl. Add orange peel and muddle to release oils. Add tea while still hot to dilute sugar. Add remaining ingredients, stir & finish with large cubes of ice.","[(u'5', u'Rittenhouse 100 Rye', 'oz'), (u'2', u'Domaine de Canton', 'oz'), (u'2', u'42 Below Manuka Honey', 'oz'), (u'14', u'orange oolong tea', 'oz'), (u'1 \xbd', u'vanilla sugar', 'oz'), (u'4', u'fresh orange juice', 'oz'), (u'1', u'lemon juice', 'oz'), (None, u'3 pieces orange peel', None)]"
,,Spinning Driedel,"Angostura bitters,Basil Hayden,Bourbon Whiskey,fig preserve,Hanukkah,holiday cocktails,Holidays & Themes,lemon juice,Pomegranate juice",,
,,Spider’s Kiss,"green cocktails,grenadine,Halloween,Halloween Drinks,Holidays,lemon,Melon Liqueur,Midori,spooky cocktails,THIS WEEK'S DRINK,Victoria D'Amoto-Moran,Vodka","Draw a chocolate web into a cocktail glass. Place in freezer and chill. Shake Midori, vodka, and lemon juice and strain into glass. For a blood effect, drizzle grenadine down the side of the glass. Garnish with a chocolate-dipped orange slice.","[(u'1', u'Midori melon liqueur', 'oz'), (u'1', u'vodka', 'oz'), (None, u'Squeeze of fresh Lemon\n', None), (None, u'Grenadine (optional)\n', None), (None, u'Chocolate syrup', None)]"
,,"Spin, Spin Sugar","chocolate shavings,Green Creme de Menthe,Vodka,White Creme de Cacao","Mix the Vodka, White Crème de Cacao and Green Crème de Menthe. All ingredients are shaken over ice and strained into a chilled martini glass rimmed with chocolate shavings. ","[(u'1', u'Vodka', 'oz.'), (u'0.5', u'White Cr\xe8me de Cacao', 'oz'), (u'.05', u'Green Cr\xe8me de Menthe', 'oz'), (None, u'Chocolate shavings', None)]"
,,Spiced Toddy Revolucion,"Allspice Dram,fruit juice,Holidays & Themes,hot cocktails,Hot Drinks,hot toddy,Liqueurs,Maple Syrup,National Hot Toddy Day,orange juice,Tequila,Tequila Revolucion,winter cocktails,winter drinks",,
,,Spicy Sangre Orange Margarita,"Blood orange juice,brand recipes,Cointreau,jalapeno,lime,margarita,National Margarita Day,PR drinks,Serrano Pepper,Tequila","Muddle 2 slices of Jalapeño or Serrano chile with 2 oz. of Peligroso Silver Tequila in a shaker., Add ice and 4 oz. of blood orange juice (or other juices, such as tangerine or mango), 1 oz. Cointreau or Triple Sec and a 1/2 squeezed fresh lime. Shake well and serve on the rocks in a tumbler.","[(u'1.5-2', u'Peligroso Silver Tequila', 'oz.'), (u'4', u'of blood orange juice', 'oz.'), (u'1', u'Cointreau or triple sec', 'oz.'), (None, u'Lime\n', None), (None, u'1 Jalapeno or Serrano chile', None)]"
,,Spiced Spiked Cider,"apple cider,christmas,cinnamon stick,Holiday Drinks,Holidays,Hot Drinks,lemon,Rum,spiced rum,THIS WEEK'S DRINK",Combine in pan bring to boil and serve in a footed mug with cinnamon stick and a garnish of lemon peel.,"[(u'1', u'Captain Morgan spiced rum', 'part'), (u'3', u'apple cider', 'parts'), (None, u'1 lemon rind\n', None), (None, u'Squeeze of lemon (optional)\n', None), (None, u'Cloves\n', None), (None, u'Cinnamon stick', None)]"
,,Spiced Tea Holiday Punch,"Add new tag,Cardamom,christmas,cloves,dark rum,festive,Holiday Drinks,holiday punch,holiday punches,Holidays,honey,Hot Drinks,parties,punch,recipe,Red Wine,Rum,spiced tea,tea,vanilla,warm cocktails,warm drinks","Boil water, honey, sugar, spices and vanilla in a large saucepan, stirring frequently until honey and sugar are dissolved. Remove from heat and add tea bag, steeping for five minutes. Strain it into a bowl and add wine and rum. Can be served hot or cold. If serving it hot, simmer mixture until warm again. If serving cold, chill mixture in refrigerator then serve over ice. Garnish with a cinnamon stick.","[(u'3', u'water', 'cups'), (u'1/3', u'honey', 'cup'), (u'\xbc', u'packed brown sugar', 'cup'), (None, u'2 tbs vanilla extract\n', None), (None, u'10 whole cloves\n', None), (None, u'10 cardamom seeds\n', None), (None, u'2 tbs ginger\n', None), (None, u'2 tea bags (black tea)\n', None), (None, u'1 bottle red wine\n', None), (u'\xbc', u'dark rum', 'cup')]"
,,Spiced Sangria,"holiday cocktails,Holiday Drinks,punch,Remy Martin,sangria,simple syrup,white cranberry juice,White Zinfadel",Mix all ingredients together with 2 orange slices squeezed and put in glass. Add a dash of cinnamon and all spice cherries for garnish.,"[(None, u'1.5oz Remy VSOP\n', None), (None, u'3oz White Zinfandel\n', None), (None, u'.5oz Spiced Simple Syrup\n', None), (None, u'1oz White Cranberry Juice', None)]"
,,Spiced Rum Toddy,"butter,cinnamon stick,fall drinks,Flor de Cana,hot toddy,Rum,winter cocktails,winter drinks",,
,,Spice Night,"allspice,Apple,carrot,carrot juice,christmas,ginger,ginger juice,Holiday Drinks,lemon,lemon juice,Maple Syrup,Mount Gay Rum,recipe,Rum","Place all ingredients in cocktail shaker. Add ice and shake vigorously. Strain into chilled cocktail glass. Garnish with whole allspice pods (they will float atop cocktail).,* Scented apple juice,
Overnight, combine 3-4 whole allspice pods with one cracked cinnamon stick to 2 cups of apple juice. Refrigerate.,**Ginger juice,
If fresh ginger juice is not available it can be ordered at gingerpeople.com.","[(u'1 \xbd', u'Mount Gay Eclipse gold rum', 'oz'), (u'1 \xbd', u'scented apple juice*', 'oz'), (u'\xbd', u'fresh carrot juice', 'oz'), (u'\xbc', u'fresh lemon juice', 'oz'), (u'\xbc', u'maple syrup', 'oz'), (u'One', u'fresh ginger juice**', 'teaspoon'), (None, u'Garnish: 3 whole allspice pods\n', None), (None, u'Glass: cocktail/martini glass', None)]"
,,Spiced Pumpkin,"half and half,Halloween Drinks,Irish cream,Pinnacle Vodka,pumpkin,Pumpkin cocktails,pumpkin vodka,Thanksgiving cocktails","Shake with ice, strain into a cinnamon sugar rimmed martini glass, and garnish with a cherry.","[(u'2', u'Pinnacle Pumpkin Pie Vodka', 'parts'), (u'1', u'Irish Cream', 'part'), (None, u'Splash Half & Half\n', None)]"
,,Spiced Pear Toddy,"all spice,anise,apple puree,cinnamon,cinnamon stick,cloves,cocoa powder,holiday cocktails,Hot Drinks,hot water,pear puree,Square One Organic Vodka,THIS WEEK'S DRINK,Vodka","Build all ingredients into mug and stir. Garnish with cinnamon stick and pear wedge. Serve in a tea cup,Baking Spice Syrup:,
1 cup water,
1 tsp. ground cinnamon,
1 tsp. unsweetened cocoa powder,
½ tsp. ground cloves,
½ tsp. ground all spice,
1 whole star anise,In a pot, bring water to boil. Add all spices. Lower temperature and simmer for 3-5 minutes. Remove from stove and pour mixture through strainer into a measuring cup.  Add water to return volume of mixture to 1 cup and return to pot. Add sugar and stir to dissolve. Pour mixture into storage container. Seal and refrigerate. Will keep refrigerated for 3-4 weeks.","[(u'2', u'Square One Organic Vodka', 'oz.'), (u'1', u'Perfect Pur\xe9e Green Apple Puree, thawed', 'oz.'), (u'1', u'Perfect Pur\xe9e Pear Puree, thawed', 'oz.'), (u'1', u'Baking Spice Syrup (see below)', 'oz.'), (u'4', u'hot water', 'oz.'), (None, u'1 cinnamon stick\n', None), (None, u'1 pear wedge, for garnish', None)]"
,,Spice and Everything Nice Mulled Cider,"allspice,apple cider,christmas,cinnamon,cloves,Holiday Drinks,Holidays,Hot Drinks,lemon,Maker's Mark","Combine Maker’s Mark and apple cider. Add lemon, cloves, ground allspice, and cinnamon sticks. Heat to boiling and serve.","[(u'1', u'Maker\u2019s Mark bourbon', 'cup'), (u'4', u'apple cider', 'cups'), (None, u'1 thinly-sliced lemon\n', None), (None, u'6 clove\n', None), (u'\xbd', u'ground allspice', 'tsp'), (None, u'2 small sticks of cinnamon', None)]"
,,Sparkling Spring Punch,"Champagne,Cognac,lavender liqueur,maraschino liqueur,Mixology Monday,MxMo,punch,sparkling,Spring Drinks,tangerine","Combine all ingredients in a punch bowl. Fill a bundt pan or large metal bowl with water and fruit slices, then freeze. Use warm water to loosen it, then put the large ice block in your punch bowl. The larger ice will melt more slowly while still keeping your punch cold. Alternatively, you could put ice in the individual serving cups. Optional: Add several dashes of angostura bitters.","[(None, u'4 bottle dry sparkling wine\n', None), (None, u'1 bottle cognac\n', None), (u'1', u'maraschino liqueur', 'cup'), (u'1', u'Loft lavender liqueur', 'cup'), (u'\xbd', u'fresh tangerine juice', 'cup')]"
,,Sparkling Rye Cocktail,"champagne cocktails,New Year's Eve Cocktails,recipe,red grapefruit,ri(1) rye,rye,sparkling,sparkling wine,THIS WEEK'S DRINK,Whiskey","Pour the rye, grapefruit juice and simple syrup into a chilled champagne flute. Then pour in chilled sparkling wine.","[(u'1', u'rye whiskey', 'oz'), (u'\xbd', u'red grapefruit juice', 'oz'), (u'\xbd', u'simple syrup', 'oz'), (None, u'Sparkling wine', None)]"
,,Sparkling Pineapple,"easter,easter cocktails,easter drinks,fruit juice,lime juice,pineapple juice,Spring cocktails,Spring Drinks,Vodka,VOGA,Voga sparkling wine,Voga Wine","In a shaker, mix vodka and lime juice.  Pour in glass and top with VOGA Sparkling, pineapple juice and fresh pineapple.","[(u'2', u'of vodka', 'oz'), (u'4', u'VOGA Sparkling', 'oz'), (None, u'Lime juice from 1 lime\n', None), (None, u'Top with pineapple juice and fresh pineapple', None)]"
,,Sparkling Peppermint Swirl,"Christmas cocktails,Creme de Menthe,grenadine,Holiday Drinks,sparkling wine,vanilla vodka,Vodka","In a shaker, combine ice, vodka and crème de menthe and grenadine. Stir gently and strain into a chilled martini glass rimmed with crushed candy canes. Top with VOGA Sparkling and garnish with a candy cane.","[(u'2 \xbd', u'VOGA Sparkling Wine', 'oz'), (u'1.5', u'Vanilla vodka', 'oz'), (u'1', u'cr\xe8me de menthe liquor', 'oz'), (None, u'Splash of Grenadine', None)]"
,,Sparkling Hibiscus Champagne Cocktail,"Champagne,flowers,hibiscus,hibiscus flowers,New Year,prosecco,THIS WEEK'S DRINK,Valentine's Day Cocktails","Position the hibiscus flower at the bottom of a champagne flute and slowly fill it with your favorite bubbly. As the champagne fizzles, the hibiscus flower will open up and bloom in your glass. Once you drink your bubbly, refill it. Or, just nibble on the edible flower.","[(None, u'1 wild hibiscus flower\n', None), (None, u'Champagne or prosecco', None)]"
,,Sparkling Black Cherry Cooler,"Black Cherry,cranberry juice,maraschino cherry,seltzer,Vodka","Combine ingredients except for seltzer in a tall glass and stir very well,Pour over ice and top with seltzer – then stir again","[(u'2', u'EFFEN\xae Black Cherry Vodka', 'parts'), (u'2', u'Fresh Lemon Sour', 'parts'), (u'1', u'Cranberry Juice', 'part'), (None, u'3 Maraschino Cherries\n', None), (u'3', u'Seltzer', 'parts')]"
,,Sparkling Dragon,"bitters,Chinese New Year,dragon fruit,fruit,garnish,Holidays & Themes,ice,Peychaud's bitters,Purity Vodka,sparkling water,Vodka",,
,,Sparkling Candy Apple,"apple cider,candy themed drinks,Halloween Drinks,lime juice,simple syrup,Voga sparkling wine,white rum,wine,wine cocktails","Shake the rum, the juice and the syrup with cracked ice. Strain into a chilled white wine glass and fill with VOGA Italia Sparkling Wine.","[(u'1 \xbd', u'White Rum', 'oz'), (u'1', u'Apple cider', 'oz.'), (u'1', u'lime juice', 'tbsp'), (u'1', u'of simple syrup', 'teaspoon'), (u'3', u'VOGA Italia Sparkling Wine', 'oz')]"
,,Sour Witch,"absinthe,almond syrup,champage cocktail,Champagne,Halloween cocktails,Jonathan Pogash,lime,Lucid Absinthe,sour cherries,sparkling wine","In the bottom of a mixing glass, muddle the sour cherries in the lime juice and almond syrup.  Add the Lucid with ice and shake very well. Strain into a chilled champagne flute. Top with sparkling wine or champagne. Garnish: freshly-grated nutmeg.","[(u'1 \xbd', u'Lucid absinthe', 'oz'), (u'\xbe', u'almond syrup', 'oz'), (u'\xbd', u'fresh lime juice', 'oz'), (None, u'3 or 4 pitted sour cherries\n', None), (None, u'Sparkling wine or Champagne', None)]"
,,Soul Martini,"chocolate,Creme de Cacao,dessert cocktails,ketel one,Mardi Gras Cocktails,martini,sweet drinks,Vodka","Soul Straight Up: Combine the Vodka and Creme de Cacao in a shaker filled with ice, shake and strain into a martini glass.,Soul on the Rocks: Combine the vodka and crème de cacao in a shaker, stir and pour into a rocks glass coated filled with ice (coat the rim of the rocks glass in chocolate). To coat the rim of martini glass or rocks glass with Chocolate, dip the rim in powdered chocolate.","[(u'3', u'Ketel One vodka', 'ounces'), (u'\xbd', u'white cr\xe8me de cacao', 'ounce'), (None, u'Powered chocolate', None)]"
,,Spanish Coffee,"Brandy,coffee,coffee drinks,coffee liqueur,Cognac,Hot Drinks,Kahlua,whipped cream",Serve in a large espresso glass or footed mug.,"[(u'1', u'cognac or brandy', 'oz'), (u'1', u'Kahl\xfaa', 'oz'), (None, u'Fill with strong coffee\n', None), (None, u'Whipped cream on top (optional)', None)]"
,,Something Blue,"cranberry juice,lemon lime soda,mint leaves,raspberry juice,royal wedding,silver tequila",,
,,Sorrento in Red,"Campari,christmas,Holiday Drinks,Holidays,lime juice,Limoncello,orange bitters,tangerine juice",Pour ingredients over ice into a shaker. Shake and strain ingredients over ice into stemmed wine glass. No garnish.,"[(u'1 \xbd', u'Campari', 'oz'), (u'1', u'limoncello', 'oz'), (None, u'Splash of tangerine juice\n', None), (None, u'Splash of lime juice\n', None), (None, u'Dash of orange bitters', None)]"
,,Snowball,"Anise Liqueur,christmas,cream,Gin,holiday cocktails","In a mixer with ice, shake ingredients well. Serve in a chilled cocktail glass.","[(u'1 \xbd', u'gin', 'oz'), (u'\xbd', u'anise liqueur', 'oz'), (u'\xbd', u'cream', 'oz')]"
,,Smoky Martini,"blue cheese,dry vermouth,Father's Day Drinks,glenlivet,Grey Goose,martini,Nolly Pratt,olive,pepperoni,scotch,Vodka,whisky",Combine is a shaker with ice. Shake well and strain into a chilled cocktail glass. Garnish with a blue cheese stuffed olive and a pepperoni.,"[(u'3', u'Grey Goose vodka', 'oz'), (None, u'Splash 18-year-old Glenlivet scotch\n', None), (None, u'Splash Nolly Pratt dry vermouth', None)]"
,,Snow Cap,"ABSOLUT vanilla,Absolut vodka,Holiday Drinks,Holidays & Themes,Hot chocolate,Hot Drinks,Kahlua,Liqueurs,winter drinks",,
,,Smoked Peach Ice Tea,"Earl Grey tea,fruit,Herradura,Herradura Reposado,Mezcal,peach,peach juice,simple syrup,tea,Tequila",,
,,Smoke & Spice,"Celery Puree,Mango Puree,Mezcal,sour mix,THIS WEEK'S DRINK","Combine all ingredients into a Boston style shaker, add ice, shake, then strain into a martini glass.,
Finally garnish with a cucumber stick.","[(u'2', u'Scorpion Silver Mezcal', 'oz.'), (u'3/4', u'Celery Puree', 'oz.'), (u'3/4', u'Fresh Mango Puree', 'oz.'), (u'1/2', u'Chili infused sour mix', 'oz.')]"
,,Smitten Pears,"Absolut Pears,cranberry vodka,fruit,ginger,honey syrup,lemon juice,Plum,Valentine's Day,Valentine's Day Cocktails,Vodka","Muddle the plum and ginger together. Add pear vodka, honey syrup, a squeeze of lemon and ice. Shake and strain into martini glass.","[(u'2 \xbd', u'Absolut Pears pear vodka', 'parts'), (u'\xbd', u'diced plum', 'part'), (u'\xbe', u'honey syrup', 'parts'), (u'\xbd', u'fresh lemon juice', 'part'), (None, u'3 slices of fresh ginger', None)]"
,,Smashing Pumpkin Martini,"almond liqueur,Amaretto,autumn cocktails,Bols,cinnamon vodka,fall cocktails,fall drinks,Felix Albano,Fifty Seven Fifty,Halloween,pumpkin,pumpkin seeds,pumpkin spice,Stoli,Thanksgiving cocktails,Vodka",Combine ingredients in a shaker with ice. Stir gently and strain into a chilled cocktail glass. A good substitute for the infused vodka is ½ oz of Stoli cinnamon vodka & ½ oz of Bols Pumpkin Smash liqueur.,"[(u'3', u'spiced pumpkin vodka', 'oz'), (u'1', u'amaretto bitters', 'oz'), (None, u'Toasted pumpkin seeds for garnish', None)]"
,,Smashed Pumpkin,"almond liqueur,Cinnamon Schnapps,heavy cream,Holidays,pumpkin pie filling,Thanksgiving cocktails",Purée or froth pumpkin pie filling with heavy cream. Mix with other ingredients in a shaker with ice. Shake well and strain into a martini glass. Rim with crumbled graham crackers and a cinnamon stick; top with a dash of cinnamon or nutmeg.,"[(u'1', u'Wild Turkey 101', 'oz'), (u'\xbc', u'almond liqueur', 'oz'), (u'\xbc', u'cinnamon schnapps', 'oz'), (u'2', u'pumpkin pie filling', 'oz'), (u'\xbd', u'heavy cream', 'oz')]"
,,Sleepy Hollow Fizz,"151,demerara rum,egg yolk,El Dorado,Flor de Cana,Halloween,Holidays,lemon,Maple Syrup,pumpkin,recipe,Rum,sparkling","Dry shake, shake with 3 ice cubes and strain into a tall glass. Top with club soda. No garnish.,Pumpkin purée:,Take one 15 oz can of Libby’s 100% pure pumpkin, add 1 tsp of ground cinnamon, ½ tsp of ground ginger, ¼ tsp of ground cloves and 15 oz of simple syrup and blend it all together in a blender or Cuisinart. Store in the fridge.","[(u'1 \xbd', u'Flor de Ca\xf1a 7-year-old rum', 'oz'), (u'\xbd', u'El Dorado 151 proof demerara rum', 'oz'), (u'\xbd', u'fresh lemon juice', 'oz'), (u'\xbd', u'maple syrup', 'oz'), (None, u'2 bar spoons pumpkin pur\xe9e\n', None), (None, u'1 egg yolk\n', None), (None, u'Club soda', None)]"
,,Sleigh,"Christmas cocktails,Christmas Drinks,cinnamon,holiday cocktails,Holidays & Themes,ice,Irish cream,Pomegranate juice,Sobieski Vodka,Vodka",,
,,Skyyscraper,"Blue Curaco,citrus,citrus vodka,City Bar,collins,flavored vodka,lemon,lemonade,SKYY,Vodka",Fill a collins glass with ice add Vodka. Fill with lemonade and float the blue curaçao on top.,"[(u'1 \xbd', u'Skyy Citrus vodka', 'oz'), (u'\xbd', u'blue cura\xe7ao', 'oz'), (None, u'lemonade', None)]"
